#Signal[photons/cm/s/keV] Phase Energy
2.6216463358220008e+38 0.0 0.0309132837461
2.6195758424388656e+38 0.010101010101010102 0.0309132837461
2.6177175647116205e+38 0.020202020202020204 0.0309132837461
2.616060506948112e+38 0.030303030303030304 0.0309132837461
2.614610742380221e+38 0.04040404040404041 0.0309132837461
2.6133483623935678e+38 0.05050505050505051 0.0309132837461
2.612225369756352e+38 0.06060606060606061 0.0309132837461
2.6112530063110145e+38 0.07070707070707072 0.0309132837461
2.6104473386699725e+38 0.08080808080808081 0.0309132837461
2.609820539462751e+38 0.09090909090909091 0.0309132837461
2.6093898156098362e+38 0.10101010101010102 0.0309132837461
2.609160061651917e+38 0.11111111111111112 0.0309132837461
2.6091425388259215e+38 0.12121212121212122 0.0309132837461
2.6093325148050587e+38 0.13131313131313133 0.0309132837461
2.6097258959093858e+38 0.14141414141414144 0.0309132837461
2.610305924818707e+38 0.15151515151515152 0.0309132837461
2.611047228356551e+38 0.16161616161616163 0.0309132837461
2.6119383271129212e+38 0.17171717171717174 0.0309132837461
2.6129392743862133e+38 0.18181818181818182 0.0309132837461
2.6140224722966844e+38 0.19191919191919193 0.0309132837461
2.6152441236390744e+38 0.20202020202020204 0.0309132837461
2.6166711545554614e+38 0.21212121212121213 0.0309132837461
2.618307826221516e+38 0.22222222222222224 0.0309132837461
2.620098435820909e+38 0.23232323232323235 0.0309132837461
2.621976972863007e+38 0.24242424242424243 0.0309132837461
2.623872835778436e+38 0.25252525252525254 0.0309132837461
2.6256906965554743e+38 0.26262626262626265 0.0309132837461
2.6273647644920796e+38 0.27272727272727276 0.0309132837461
2.6288751453037807e+38 0.2828282828282829 0.0309132837461
2.6302126242606984e+38 0.29292929292929293 0.0309132837461
2.6313635401835883e+38 0.30303030303030304 0.0309132837461
2.632322416711321e+38 0.31313131313131315 0.0309132837461
2.633084831214949e+38 0.32323232323232326 0.0309132837461
2.6336508380313218e+38 0.33333333333333337 0.0309132837461
2.634025208023671e+38 0.3434343434343435 0.0309132837461
2.6342102757936623e+38 0.3535353535353536 0.0309132837461
2.634212957130409e+38 0.36363636363636365 0.0309132837461
2.634038109837787e+38 0.37373737373737376 0.0309132837461
2.6336967891585708e+38 0.38383838383838387 0.0309132837461
2.6332053983731667e+38 0.393939393939394 0.0309132837461
2.63258349704956e+38 0.4040404040404041 0.0309132837461
2.6318558189761834e+38 0.4141414141414142 0.0309132837461
2.631042265379992e+38 0.42424242424242425 0.0309132837461
2.630165542777334e+38 0.43434343434343436 0.0309132837461
2.629247007973485e+38 0.4444444444444445 0.0309132837461
2.6283104606578877e+38 0.4545454545454546 0.0309132837461
2.6273832031770503e+38 0.4646464646464647 0.0309132837461
2.6264865829278145e+38 0.4747474747474748 0.0309132837461
2.625644388832865e+38 0.48484848484848486 0.0309132837461
2.624876019431733e+38 0.494949494949495 0.0309132837461
2.624201540829514e+38 0.5050505050505051 0.0309132837461
2.623643086974653e+38 0.5151515151515152 0.0309132837461
2.6232213435003e+38 0.5252525252525253 0.0309132837461
2.6229600229955903e+38 0.5353535353535354 0.0309132837461
2.6228748649230295e+38 0.5454545454545455 0.0309132837461
2.6229809124189365e+38 0.5555555555555556 0.0309132837461
2.6232872044965796e+38 0.5656565656565657 0.0309132837461
2.6237959159775663e+38 0.5757575757575758 0.0309132837461
2.6245052576144138e+38 0.5858585858585859 0.0309132837461
2.6254034468396813e+38 0.595959595959596 0.0309132837461
2.626480683124831e+38 0.6060606060606061 0.0309132837461
2.627722918401948e+38 0.6161616161616162 0.0309132837461
2.629116425745508e+38 0.6262626262626263 0.0309132837461
2.6306469506228648e+38 0.6363636363636365 0.0309132837461
2.6322929339913707e+38 0.6464646464646465 0.0309132837461
2.6340345217515315e+38 0.6565656565656566 0.0309132837461
2.635846466144699e+38 0.6666666666666667 0.0309132837461
2.637705052062536e+38 0.6767676767676768 0.0309132837461
2.639583792765762e+38 0.686868686868687 0.0309132837461
2.6414510528783636e+38 0.696969696969697 0.0309132837461
2.6432755171161408e+38 0.7070707070707072 0.0309132837461
2.645019039775233e+38 0.7171717171717172 0.0309132837461
2.6466485933082435e+38 0.7272727272727273 0.0309132837461
2.6481518233411316e+38 0.7373737373737375 0.0309132837461
2.64957100953615e+38 0.7474747474747475 0.0309132837461
2.6509716291659846e+38 0.7575757575757577 0.0309132837461
2.6523657853983283e+38 0.7676767676767677 0.0309132837461
2.653687595207196e+38 0.7777777777777778 0.0309132837461
2.6548228744168504e+38 0.787878787878788 0.0309132837461
2.655725666783772e+38 0.797979797979798 0.0309132837461
2.6563718861418586e+38 0.8080808080808082 0.0309132837461
2.6567371072401166e+38 0.8181818181818182 0.0309132837461
2.656814018362671e+38 0.8282828282828284 0.0309132837461
2.6565917363890033e+38 0.8383838383838385 0.0309132837461
2.656054608979969e+38 0.8484848484848485 0.0309132837461
2.6551929635319167e+38 0.8585858585858587 0.0309132837461
2.654007926228211e+38 0.8686868686868687 0.0309132837461
2.652500919542959e+38 0.8787878787878789 0.0309132837461
2.6506739808983113e+38 0.888888888888889 0.0309132837461
2.648545680145213e+38 0.8989898989898991 0.0309132837461
2.646137350623055e+38 0.9090909090909092 0.0309132837461
2.643469259483296e+38 0.9191919191919192 0.0309132837461
2.640579560280921e+38 0.9292929292929294 0.0309132837461
2.6375540565323405e+38 0.9393939393939394 0.0309132837461
2.634516390922015e+38 0.9494949494949496 0.0309132837461
2.6315941775556985e+38 0.9595959595959597 0.0309132837461
2.628872926100355e+38 0.9696969696969697 0.0309132837461
2.6263323544999915e+38 0.9797979797979799 0.0309132837461
2.623916026795244e+38 0.98989898989899 0.0309132837461
2.6216463358220008e+38 1.0 0.0309132837461
