#Signal[photons/cm/s/keV] Phase Energy
2.6131054056143274e+38 0.0 0.0309132837461
2.611256514752045e+38 0.010101010101010102 0.0309132837461
2.6095864084646708e+38 0.020202020202020204 0.0309132837461
2.6080780830007973e+38 0.030303030303030304 0.0309132837461
2.6067386810579157e+38 0.04040404040404041 0.0309132837461
2.6055431459805714e+38 0.05050505050505051 0.0309132837461
2.6044615844626888e+38 0.06060606060606061 0.0309132837461
2.603503968989344e+38 0.07070707070707072 0.0309132837461
2.6026926480220466e+38 0.08080808080808081 0.0309132837461
2.6020425212125416e+38 0.09090909090909091 0.0309132837461
2.6015672700872016e+38 0.10101010101010102 0.0309132837461
2.601268203862069e+38 0.11111111111111112 0.0309132837461
2.6011545191517707e+38 0.12121212121212122 0.0309132837461
2.6012271588163694e+38 0.13131313131313133 0.0309132837461
2.6014785121438075e+38 0.14141414141414144 0.0309132837461
2.601893801301478e+38 0.15151515151515152 0.0309132837461
2.6024484571715415e+38 0.16161616161616163 0.0309132837461
2.6031296419256134e+38 0.17171717171717174 0.0309132837461
2.603906840107273e+38 0.18181818181818182 0.0309132837461
2.604752463749701e+38 0.19191919191919193 0.0309132837461
2.6057160721356247e+38 0.20202020202020204 0.0309132837461
2.606866380568991e+38 0.21212121212121213 0.0309132837461
2.6082219599651893e+38 0.22222222222222224 0.0309132837461
2.609773647230638e+38 0.23232323232323235 0.0309132837461
2.6114530609545855e+38 0.24242424242424243 0.0309132837461
2.6131698837984488e+38 0.25252525252525254 0.0309132837461
2.614818596661198e+38 0.26262626262626265 0.0309132837461
2.6163546758151853e+38 0.27272727272727276 0.0309132837461
2.6177696236667628e+38 0.2828282828282829 0.0309132837461
2.619055498369275e+38 0.29292929292929293 0.0309132837461
2.620205502866689e+38 0.30303030303030304 0.0309132837461
2.621211651801463e+38 0.31313131313131315 0.0309132837461
2.622070342598058e+38 0.32323232323232326 0.0309132837461
2.622778971782574e+38 0.33333333333333337 0.0309132837461
2.6233377915294125e+38 0.3434343434343435 0.0309132837461
2.623749239544433e+38 0.3535353535353536 0.0309132837461
