#Signal[photons/cm/s/keV] Phase Energy
2.6308417363370034e+38 0.7373737373737375 0.0309132837461
2.6318566513990842e+38 0.7474747474747475 0.0309132837461
2.6328495406869076e+38 0.7575757575757577 0.0309132837461
2.633775428260703e+38 0.7676767676767677 0.0309132837461
2.634573539080937e+38 0.7777777777777778 0.0309132837461
2.6352016345906588e+38 0.787878787878788 0.0309132837461
2.6356364445407198e+38 0.797979797979798 0.0309132837461
2.6358628617711548e+38 0.8080808080808082 0.0309132837461
2.6358680409309174e+38 0.8181818181818182 0.0309132837461
2.635639064965766e+38 0.8282828282828284 0.0309132837461
2.635169501614556e+38 0.8383838383838385 0.0309132837461
2.6344580293967346e+38 0.8484848484848485 0.0309132837461
2.6334983064842332e+38 0.8585858585858587 0.0309132837461
2.632291816942946e+38 0.8686868686868687 0.0309132837461
2.6308492162625763e+38 0.8787878787878789 0.0309132837461
2.629172607988257e+38 0.888888888888889 0.0309132837461
2.627262018828122e+38 0.8989898989898991 0.0309132837461
2.625123431056234e+38 0.9090909090909092 0.0309132837461
2.622772611086316e+38 0.9191919191919192 0.0309132837461
2.6202324541979634e+38 0.9292929292929294 0.0309132837461
2.61753319978831e+38 0.9393939393939394 0.0309132837461
2.6147127199404997e+38 0.9494949494949496 0.0309132837461
2.6118482788634724e+38 0.9595959595959597 0.0309132837461
2.609101996367536e+38 0.9696969696969697 0.0309132837461
2.606656250796887e+38 0.9797979797979799 0.0309132837461
2.60458676308877e+38 0.98989898989899 0.0309132837461
2.6028088218435514e+38 1.0 0.0309132837461
